exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,ticker,status,code,message,traceId
UPCOM,Dệt may Nam Định,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,1771.0,1024.0,0.0,http://www.natexco.com.vn,3.5,-0.017,-0.002,-0.426,15.6,15.6,CT,NDT,,,,
HOSE,May Việt Thắng,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,942.0,738.0,0.04,https://vietthang.com.vn,3.6,-0.019,-0.084,-0.01,21.0,21.0,CT,TVT,,,,
UPCOM,VINATEX,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2010.0,28553.0,29201.0,0.131,http://vinatex.com.vn,3.7,-0.008,-0.078,-0.301,500.0,500.0,CT,VGT,,,,
UPCOM,May Việt Tiến,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2012.0,8206.0,1862.0,0.151,http://www.viettien.com.vn,3.6,-0.009,-0.028,0.097,44.1,44.1,CT,VGG,,,,
UPCOM,Sản xuất - XNK Dệt may,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2000.0,124.0,0.0,0.0,http://www.vinateximex.vn,3.2,-0.017,-0.042,1.057,4.3,3.5,CT,VTI,,,,
HNX,TM và Đầu tư VINATABA,229.0,3785.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,4.0,427.0,0.001,http://www.vinainvest.com.vn,3.9,-0.017,-0.194,-0.364,11.4,11.4,CT,VTJ,,,,
HNX,May mặc X20,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2008.0,2294.0,2596.0,0.002,http://www.gatexco20.com.vn,4.0,-0.017,-0.042,0.005,17.3,17.3,CT,X20,,,,
UPCOM,Công ty 26,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,850.0,269.0,0.0,http://www.has.com.vn,3.6,-0.017,0.358,0.497,5.0,5.0,CT,X26,,,,
UPCOM,Xà phòng Hà Nội,228.0,3767.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,1960.0,85.0,0.0,0.001,https://haso.vn,3.8,-0.017,0.053,0.13,13.0,13.0,CT,XPH,,,,
UPCOM,Nội thất Xuân Hòa,221.0,3726.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2014.0,591.0,427.0,0.0,http://www.xuanhoa.vn,3.3,-0.017,-0.042,0.903,21.1,21.1,CT,XHC,,,,
