exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,ticker,status,code,message,traceId
UPCOM,Bao bì Tiền Giang,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,65.0,247.0,0.0,http://www.tigipack.com.vn,3.9,-0.029,-0.005,0.364,1.2,1.2,CT,BTG,,,,
UPCOM,Biến thế và Vật liệu Điện Hà Nội,187.0,2737.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,7.0,175.0,0.0,http://www.ctbt.vn,3.5,-0.093,-0.56,-0.22,25.0,25.0,CT,BTH,,,,
UPCOM,Công trình Đô thị Bến Tre,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,184.0,182.0,0.0,http://www.congtrinhdothibentre.vn,4.0,-0.017,-0.022,0.064,3.6,3.6,CT,BTU,,,,
HNX,Bao bì Xi măng HP,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,224.0,267.0,0.0,http://www.hcpc.vn,3.5,0.025,-0.001,0.328,3.0,3.0,CT,BXH,,,,
UPCOM,Bến xe Hà Nội,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2015.0,390.0,437.0,0.001,https://benxehanoi.vn/,3.5,0.073,0.099,0.519,9.5,9.5,CT,HNB,,,,
UPCOM,Cảng Cần Thơ,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013.0,169.0,111.0,0.0,http://www.canthoport.com.vn/,3.6,0.126,-0.213,-0.074,28.5,28.5,CT,CCT,,,,
HOSE,Dây cáp điện Việt Nam,186.0,2733.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,1170.0,1369.0,0.002,http://www.cadivi-vn.com,3.9,-0.008,-0.007,0.359,57.5,57.6,CT,CAV,,,,
HNX,Container Miền Trung,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2002.0,117.0,158.0,0.011,http://www.viconshipdanang.com,4.6,-0.017,0.057,0.177,3.4,3.4,CT,VSM,,,,
HNX,Cảng Cam Ranh,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,230.0,462.0,0.001,https://camranhport.vn/,3.7,-0.053,-0.087,-0.228,24.5,24.5,CT,CCR,,,,
UPCOM,CTCC và DV Du lịch Hải Phòng,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,245.0,267.0,0.0,http://www.ctcc.com.vn,3.8,-0.017,-0.042,0.286,2.0,2.0,CT,CDH,,,,
UPCOM,Đầu tư CFM,196.0,2793.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2017.0,,224.0,0.003,http://www.cfminvestment.com,3.2,-0.017,-0.116,0.148,2.0,2.0,CT,CFM,,,,
UPCOM,Thiết bị Công nghiệp CIE1,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,194.0,147.0,0.0,http://www.cie1.com.vn,3.2,-0.017,-0.042,0.345,6.0,6.0,CT,CE1,,,,
HNX,Cơ điện Miền Trung,187.0,2737.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,248.0,110.0,0.005,http://www.cemc.com.vn,3.0,-0.017,-0.042,1.444,4.0,4.0,CT,CJC,,,,
UPCOM,Đông Anh Licogi,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,681.0,674.0,0.0,http://www.ckda.vn,3.6,0.021,-0.031,0.038,31.0,31.0,CT,CKD,,,,
UPCOM,Cơ khí Mạo Khê - Vinacomin,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,320.0,238.0,0.0,http://www.cokhimaokhe.com.vn,3.3,-0.017,-0.042,0.683,1.4,1.4,CT,CMK,,,,
HOSE,Cảng Cát Lái,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,97.0,775.0,0.077,http://catlaiport.com.vn,4.0,0.005,0.009,0.268,34.0,34.0,CT,CLL,,,,
UPCOM,Cảng Chân Mây,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,309.0,257.0,0.0,https://chanmayport.com.vn/,3.5,-0.017,-0.042,0.286,32.4,32.4,CT,CMP,,,,
UPCOM,Đầu tư Cảng Cái Lân,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,39.0,0.0,0.0,http://www.cailanportinvest.com.vn,3.6,-0.017,0.198,-0.198,36.5,36.5,CT,CPI,,,,
HNX,DV Sân Bay Cam Ranh,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,461.0,173.0,0.012,http://www.cias.vn,3.9,-0.026,-0.099,-0.038,18.7,19.7,CT,CIA,,,,
UPCOM,Cảng Sài Gòn,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,935.0,1004.0,0.0,http://www.saigonport.vn,3.7,0.017,-0.026,-0.397,216.3,216.3,CT,SGP,,,,
HNX,Bơm Hải Dương,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,269.0,462.0,0.004,http://www.hpmc.com.vn,3.9,0.01,-0.248,0.096,13.7,13.7,CT,CTB,,,,
HNX,Chế tạo máy Vinacomin,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,860.0,1066.0,0.002,http://chetaomay.com.vn/,3.7,-0.017,-0.133,0.365,4.7,4.7,CT,CTT,,,,
UPCOM,Đô thị và Môi trường Đắk Lắk,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,675.0,856.0,0.0,http://www.moitruongdothidaklak.com.vn,3.5,-0.017,-0.042,0.319,6.6,6.6,CT,UDL,,,,
UPCOM,Môi trường Đô thị Đà Nẵng,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,1272.0,909.0,0.012,http://www.moitruongdothidanang.com.vn,3.9,-0.017,-0.116,0.071,5.8,5.8,CT,DNE,,,,
UPCOM,Bao bì Đông Á,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1995.0,331.0,202.0,0.0,http://www.donga.khatoco.com,3.7,,,,1.7,1.7,CT,DAP,,,,
UPCOM,Thiết bị Dầu khí Đà Nẵng,188.0,2753.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1983.0,148.0,0.0,0.0,http://daesco.vn/,3.2,-0.017,0.807,-0.014,4.2,4.2,CT,DAS,,,,
UPCOM,Hàng hải Đông Đô,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,286.0,0.0,0.001,http://www.dongdomarine.com.vn,4.2,-0.017,0.185,-0.305,12.2,12.2,CT,DDM,,,,
HNX,Điện cơ Hải Phòng,187.0,2737.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,173.0,191.0,0.007,https://hapemco.vn/,4.2,-0.017,-0.033,0.216,9.5,9.5,CT,DHP,,,,
HNX,Tập đoàn Alpha 7,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,188.0,14736.0,0.033,https://www.a7group.vn,3.5,0.013,-0.098,-0.429,106.2,106.2,CT,DL1,,,,
UPCOM,Dịch vụ Đô thị Đà Lạt,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2003.0,383.0,109.0,0.0,http://dothidalat.com.vn/,3.4,-0.017,-0.042,0.252,5.6,5.6,CT,DUS,,,,
UPCOM,Logistics Cảng Đà Nẵng,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,166.0,294.0,0.004,http://www.danalog.com.vn,3.7,-0.017,0.433,0.426,4.3,4.3,CT,DNL,,,,
HNX,Cảng Đà Nẵng,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,717.0,823.0,0.206,http://www.danangport.com,4.2,-0.024,-0.092,0.27,99.0,99.0,CT,CDN,,,,
UPCOM,Môi trường và Đô thị Đông Hà,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,,0.0,238.0,0.0,http://www.moitruongdothidongha.vn,5.0,-0.017,-0.042,,0.3,0.3,CT,MCD,,,,
UPCOM,Vận tải XD Đồng Tháp,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2001.0,100.0,482.0,0.005,http://www.dopetco.com.vn,3.7,-0.017,-0.129,0.036,4.7,4.7,CT,DOP,,,,
HNX,Nhựa Đà Nẵng,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,39.0,285.0,0.018,http://www.danaplast.vn,3.7,-0.113,-0.264,-0.191,2.2,2.2,CT,DPC,,,,
UPCOM,Đường sắt Vĩnh Phú,192.0,2775.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,456.0,161.0,0.0,http://www.duongsatvinhphu.com,3.8,-0.017,-0.042,0.676,1.2,1.2,CT,DSV,,,,
UPCOM,Công trình đô thị Vũng Tàu,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,468.0,342.0,0.001,http://www.dothivungtau.com.vn,4.1,-0.017,-0.059,0.274,5.4,5.4,CT,MTV,,,,
HOSE,ĐT và PT Cảng Đình Vũ,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2003.0,431.0,1836.0,0.125,http://www.dinhvuport.com.vn,4.0,-0.007,0.022,0.205,40.0,40.0,CT,DVP,,,,
HNX,Cảng Đoạn Xá,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2001.0,206.0,0.0,0.023,http://www.doanxaport.com.vn,4.0,-0.007,-0.073,-0.264,29.5,27.3,CT,DXP,,,,
HNX,Cơ điện Dzĩ An,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2001.0,86.0,0.0,0.097,http://www.dzima.com,3.5,-0.017,-0.042,-0.504,5.4,5.4,CT,DZM,,,,
HOSE,Cơ điện Thủ Đức,187.0,2737.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1976.0,128.0,723.0,0.002,http://www.codientd.com,3.2,-0.017,0.035,-0.243,15.3,15.3,CT,EMC,,,,
UPCOM,Điện Cơ,187.0,2737.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1999.0,75.0,204.0,0.031,http://www.emec.vn,3.6,-0.017,-0.042,-0.425,3.8,3.8,CT,EME,,,,
UPCOM,Thiết bị phụ tùng cơ điện,187.0,2737.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,50.0,136.0,0.0,http://www.emesco.com.vn,3.5,-0.017,-0.042,1.782,3.0,3.0,CT,EMG,,,,
UPCOM,Chuyển phát nhanh Bưu điện,190.0,2771.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2015.0,1861.0,879.0,0.021,http://www.ems.com.vn,3.9,0.009,-0.001,-0.077,21.0,21.0,CT,EMS,,,,
UPCOM,Đóng tàu thủy sản VN,188.0,2753.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,68.0,179.0,0.0,http://www.dongtauthuysan.vn,3.6,-0.017,-0.042,0.242,5.6,5.6,CT,FSO,,,,
UPCOM,Cơ khí Phổ Yên,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,1011.0,222.0,0.0,http://www.fomeco.vn,4.1,-0.017,-0.042,0.709,3.7,3.7,CT,FBC,,,,
UPCOM,Phụ tùng máy số 1,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,1100.0,942.0,0.004,http://www.futu1.com.vn,3.7,-0.017,0.085,0.492,7.1,7.1,CT,FT1,,,,
HOSE,Tập đoàn Gelex,187.0,2737.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2012.0,10665.0,3914.0,0.121,https://gelex.vn,3.8,-0.009,0.036,-0.382,851.5,851.5,CT,GEX,,,,
UPCOM,Thiết bị điện GELEX,187.0,2737.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2016.0,470.0,105.0,0.0,https://gelex-electric.com,3.5,0.01,0.058,-0.051,300.0,300.0,CT,GEE,,,,
HNX,Enteco Việt Nam,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2011.0,21.0,127.0,0.0,http://enteco.vn/vi/,3.1,-0.017,-0.042,0.158,20.0,20.0,CT,GMA,,,,
HOSE,Gemadept,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1993.0,1481.0,18032.0,0.485,http://www.gemadept.com.vn,3.8,0.017,0.015,0.204,301.4,301.4,CT,GMD,,,,
HNX,ĐT Dịch vụ và PT Xanh,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2017.0,150.0,0.0,0.051,https://greenicd.com.vn/,3.9,-0.001,-0.087,-0.108,12.1,12.1,CT,GIC,,,,
HOSE,Gas Shipping,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,218.0,350.0,0.007,http://www.gasshipping.com.vn,3.9,-0.031,-0.023,-0.028,55.8,55.8,CT,GSP,,,,
UPCOM,Đảm bảo GTĐT Hải Phòng,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,320.0,250.0,0.0,http://www.gtdthp.com.vn,3.2,-0.017,-0.042,3.588,3.6,3.6,CT,DDH,,,,
HNX,Pin Hà Nội,186.0,2733.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,289.0,320.0,0.49,http://www.habaco.com.vn,4.3,0.079,-0.03,0.265,7.3,7.3,CT,PHN,,,,
HOSE,Vận tải và Xếp dỡ Hải An,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,470.0,7839.0,0.097,http://www.haiants.vn,4.7,0.039,-0.031,-0.227,70.3,70.3,CT,HAH,,,,
UPCOM,Bao bì PP Bình Dương,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2002.0,10.0,262.0,0.015,http://www.haipacbd.com,3.9,-0.017,0.028,0.413,1.9,2.0,CT,HBD,,,,
HNX,Thương mại - Dịch vụ - Vận tải Xi măng Hải Phòng ,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2003.0,80.0,0.0,0.004,https://vtxmhp.com/,3.6,-0.017,-0.042,0.378,2.0,2.0,CT,HCT,,,,
UPCOM,Hưng Đạo Container,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,129.0,685.0,0.005,http://www.hungdaocontainer.com.vn,3.5,-0.017,-0.042,-0.442,16.8,17.0,CT,HDO,,,,
UPCOM,Tư vấn XD Thủy Lợi II (HEC II),195.0,2791.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,256.0,205.0,0.0,http://www.hec2.vn,3.4,-0.017,-0.022,0.167,6.0,6.0,CT,HEC,,,,
UPCOM,Chế tạo điện cơ Hà Nội,187.0,2737.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,317.0,415.0,0.0,http://www.hem.vn,3.5,0.006,-0.497,0.34,38.7,38.7,CT,HEM,,,,
UPCOM,Môi trường và Công trình đô thị Huế,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,846.0,464.0,0.003,http://www.hepco.com.vn,3.7,-0.18,-0.083,0.129,6.0,6.0,CT,HEP,,,,
UPCOM,Vận tải và DV Hàng hóa Hà Nội,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,86.0,0.0,0.0,http://www.vantaihanoi.com.vn,3.6,-0.017,-0.042,0.689,1.4,1.4,CT,HHN,,,,
UPCOM,Đường sắt Hà Hải,192.0,2775.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,954.0,376.0,0.0,http://www.duongsathahai.vn,4.1,-0.017,-0.042,0.286,1.4,1.4,CT,HHR,,,,
UPCOM,Bao bì Hà Tiên,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013.0,154.0,0.0,0.0,http://www.hakipack.com.vn,3.1,-0.017,-0.042,0.66,4.0,4.0,CT,HKP,,,,
UPCOM,Đường sắt Hà Lạng,192.0,2775.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,719.0,991.0,0.004,http://www.halang.com.vn,3.6,-0.069,-0.095,2.145,1.7,1.7,CT,HLR,,,,
UPCOM,Sứ Hoàng Liên Sơn,186.0,2733.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,225.0,207.0,0.0,http://www.hoceratec.com.vn,3.4,-0.017,0.008,0.125,9.6,9.6,CT,HLS,,,,
HNX,Tập đoàn Hải Minh,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2002.0,138.0,0.0,0.029,http://www.haiminh.com.vn,3.6,-0.044,-0.023,-0.15,12.8,13.2,CT,HMH,,,,
UPCOM,Bao bì PP,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1993.0,250.0,230.0,0.001,http://www.haipacpp.com,4.0,-0.017,-0.174,0.238,3.7,3.9,CT,HPB,,,,
UPCOM,Cảng Cửa Cấm,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,71.0,178.0,0.0,http://www.cuacamport.com.vn,4.1,-0.017,-0.067,0.696,2.4,2.4,CT,CCP,,,,
UPCOM,Lai dắt và VT cảng Hải Phòng,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,147.0,0.0,0.061,http://www.tugtranco.vn,3.8,-0.162,-0.061,0.123,2.7,2.7,CT,TUG,,,,
UPCOM,HESTIA,195.0,2791.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,25.0,106.0,0.0,http://www.hestia.vn,3.8,-0.017,-0.042,0.062,7.9,7.9,CT,HSA,,,,
UPCOM,Đường sắt Hà Thái,192.0,2775.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2011.0,530.0,306.0,0.0,http://dsht.vn/,3.9,-0.017,-0.062,0.409,1.5,1.5,CT,HTR,,,,
HOSE,Logistics Vicem,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,235.0,0.0,0.107,http://www.vantaihatien.com.vn,3.9,-0.017,-0.047,0.04,13.1,13.1,CT,HTV,,,,
HOSE,ICD Tân Cảng Long Bình,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,333.0,1606.0,0.02,http://www.icdlongbinh.com,3.8,-0.004,-0.066,0.217,24.5,24.5,CT,ILB,,,,
UPCOM,Hợp tác lao động với nước ngoài,196.0,2793.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,380.0,467.0,0.004,http://www.inlacohp.com.vn,4.0,-0.153,-0.161,0.264,6.1,6.1,CT,ILC,,,,
UPCOM,Xây lắp Công nghiệp,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1978.0,184.0,128.0,0.0,http://imecovn.com.vn/,3.0,-0.017,-0.042,1.239,3.6,3.6,CT,IME,,,,
HNX,Bao bì và In Nông Nghiệp,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,660.0,593.0,0.047,http://www.appprintco.com,3.8,-0.017,-0.055,0.029,18.0,18.0,CT,INN,,,,
UPCOM,TM và Dịch vụ Quốc tế,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,64.0,131.0,0.0,http://www.interserco.com.vn,3.5,0.126,0.496,1.273,36.0,36.0,CT,ILS,,,,
HNX,Tập đoàn Đầu tư I.P.A,195.0,2791.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,123.0,3145.0,0.005,http://www.ipa.com.vn,3.5,-0.008,-0.006,-0.45,213.8,213.8,CT,IPA,,,,
UPCOM,Vận tải biển và Hợp tác LĐ Quốc Tế,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013.0,1141.0,1065.0,0.0,http://www.inlacosaigon.com,3.8,-0.123,-0.135,-0.003,8.8,8.8,CT,ISG,,,,
UPCOM,ICD Tân Cảng Sóng Thần,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,152.0,236.0,0.002,http://www.icdsongthan.com.vn,3.9,0.035,0.046,0.187,12.0,12.0,CT,IST,,,,
UPCOM,Thương mại và DV - Vinacomin,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013.0,96.0,0.0,0.006,http://itasco.vn/vi,3.4,-0.052,-0.042,-0.369,26.5,26.5,CT,ITS,,,,
HOSE,LILAMA 10,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,1599.0,1498.0,0.012,http://www.lilama10.com.vn,3.7,-0.087,-0.055,0.282,9.8,9.9,CT,L10,,,,
HNX,Cơ khí Lilama,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,189.0,447.0,0.0,http://www.lilamaemc.com.vn,3.3,-0.088,-0.278,-0.377,3.3,3.3,CT,L35,,,,
HNX,LILAMA 45.3,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,355.0,323.0,0.01,http://www.lilama45-3.com,3.4,0.065,0.039,-0.052,3.5,3.5,CT,L43,,,,
UPCOM,LILAMA 45.4,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1979.0,33.0,410.0,0.012,http://www.lilama454.com.vn/Collections.aspx,3.7,-0.184,-0.328,-0.451,4.0,4.0,CT,L44,,,,
HNX,LILAMA 69-1,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,1461.0,775.0,0.049,http://www.lilama69-1.com.vn,3.5,-0.017,-0.042,-0.146,7.6,7.6,CT,L61,,,,
HNX,LILAMA 69.2,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,1150.0,0.0,0.0,http://www.lilama69-2.com.vn,3.2,-0.017,-0.042,-0.268,8.3,8.3,CT,L62,,,,
UPCOM,Lilama 69-3,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1993.0,1084.0,0.0,0.0,http://www.lilama69-3.vn,3.0,0.119,-0.215,0.286,8.3,8.3,CT,L63,,,,
UPCOM,Lắp máy IDICO,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,684.0,155.0,0.019,http://www.lamaidico.com.vn,3.2,0.108,0.069,0.922,5.5,5.5,CT,LMI,,,,
UPCOM,Licogi Quảng Ngãi,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,210.0,255.0,0.0,http://www.licogiqngai.com,3.3,-0.017,-0.185,-0.314,1.9,1.9,CT,LQN,,,,
UPCOM,LILAMA,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,616.0,0.0,0.0,http://www.lilama.com.vn,3.5,-0.056,-0.236,-0.276,79.7,79.7,CT,LLM,,,,
UPCOM,Cơ khí Xây dựng AMECC (Xây dựng LISEMCO 2),198.0,2797.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,935.0,0.0,0.302,http://www.amecc.com.vn,3.8,0.002,0.398,0.116,60.0,37.8,CT,AMS,,,,
HNX,LILAMA 7,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,207.0,431.0,0.003,https://lilama7.com.vn/,3.3,0.026,0.001,-0.376,5.0,5.0,CT,LM7,,,,
UPCOM,LILAMA 5,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,163.0,992.0,0.008,http://www.lilama5.com.vn,3.7,-0.108,-0.209,-0.238,5.1,5.1,CT,LO5,,,,
HNX,Cung ứng và Dịch vụ Kỹ thuật Hàng Hải,188.0,2753.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1984.0,138.0,0.0,0.011,http://www.maserco.com.vn,3.9,-0.04,-0.042,0.221,15.1,15.1,CT,MAC,,,,
HOSE,In và Bao bì Mỹ Châu,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1998.0,315.0,991.0,0.002,http://www.mychau.com.vn,3.6,-0.081,0.085,-0.085,15.1,15.1,CT,MCP,,,,
UPCOM,Môi trường Đô thị Đông Anh,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2017.0,193.0,166.0,0.0,http://www.moitruongdonganh.vn,3.7,-0.017,-0.042,0.286,1.2,1.2,CT,MDA,,,,
HOSE,CTCP MHC,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1998.0,34.0,9504.0,0.022,https://mhc.vn,3.9,-0.022,-0.045,-0.385,41.4,41.4,CT,MHC,,,,
UPCOM,Máy và Thiết bị Công nghiệp,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,1066.0,383.0,0.0,http://www.mie.com.vn,3.3,-0.017,-0.042,0.44,142.0,142.0,CT,MIE,,,,
UPCOM,Môi trường Đô thị Tỉnh Lào Cai,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,604.0,513.0,0.0,https://moitruongdothilaocai.com.vn/,4.1,-0.017,0.036,2.041,4.2,4.2,CT,MLC,,,,
UPCOM,Môi trường đô thị Phú Yên,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,298.0,226.0,0.0,http://www.mtdtphuyen.vn,3.9,-0.017,-0.042,0.227,6.1,6.1,CT,MPY,,,,
UPCOM,Môi trường và PT đô thị Quảng Bình,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,214.0,207.0,0.0,http://www.urencoquangbinh.com.vn,3.8,-0.017,-0.042,0.286,3.7,3.7,CT,MQB,,,,
UPCOM,Môi trường Đô thị Hà Đông,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1986.0,450.0,433.0,0.138,http://www.moitruongdothi.com.vn,3.7,-0.143,0.104,0.048,4.8,4.8,CT,MTH,,,,
UPCOM,Môi trường Đô thị Từ Liêm,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2015.0,50.0,283.0,0.001,http://www.moitruongdothituliem.com.vn,3.3,0.034,-0.297,-0.254,6.0,6.0,CT,MTL,,,,
UPCOM,Công trình Đô thị Nghệ An,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,446.0,465.0,0.0,http://www.moitruongdothinghean.com,3.4,0.292,-0.094,0.019,3.7,3.7,CT,NAU,,,,
HNX,Tập đoàn Nagakawa,186.0,2733.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,294.0,1067.0,0.014,https://nagakawa.com.vn,3.3,-0.029,-0.099,0.709,31.6,31.6,CT,NAG,,,,
