exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,ticker,status,code,message,traceId
UPCOM,Thủy hải sản Sài Gòn,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2006.0,519.0,443.0,0.0,http://www.apt.com.vn,3.5,-0.017,0.044,-0.073,8.8,8.8,CT,APT,,,,
UPCOM,Bia Sài Gòn - Sông Lam,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2006.0,203.0,0.0,0.003,http://sasobeco.com.vn,4.0,-0.017,-0.042,0.192,45.0,45.0,CT,BSL,,,,
HOSE,SABECO,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2008.0,8234.0,4201.0,0.626,https://www.sabeco.com.vn,3.7,-0.034,-0.041,0.479,641.3,641.3,CT,SAB,,,,
UPCOM,Bia Sài Gòn - Bạc Liêu,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2006.0,108.0,205.0,0.002,http://www.biasaigonbaclieu.com,3.6,0.075,-0.032,0.286,12.0,12.0,CT,SBL,,,,
HOSE,Mía đường Thành Thành Công - Biên Hòa,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2007.0,4217.0,20235.0,0.156,http://www.ttcsugar.com.vn,3.6,-0.021,-0.014,-0.074,673.2,673.2,CT,SBT,,,,
HOSE,Giải khát Chương Dương,216.0,3537.0,Thực phẩm và đồ uống,Food & Beverage,2003.0,292.0,516.0,0.069,http://www.chuongduong.com.vn,3.4,0.012,-0.119,0.051,8.5,8.5,CT,SCD,,,,
UPCOM,SEAPRODEX,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2011.0,76.0,310.0,0.0,http://www.seaprodex.vn,3.5,0.002,-0.028,-0.295,125.0,125.0,CT,SEA,,,,
UPCOM,Thủy đặc sản,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2002.0,836.0,404.0,0.026,http://www.seaspimex.com.vn,3.2,-0.017,-0.056,0.206,10.8,10.8,CT,SPV,,,,
HNX,Bánh phồng tôm Sa Giang,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2004.0,526.0,0.0,0.009,http://www.sagiang.com.vn,4.0,-0.134,-0.294,0.286,7.1,7.1,CT,SGC,,,,
UPCOM,Dầu thực vật Sài Gòn,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2010.0,18.0,171.0,0.001,http://www.dauansaigon.com.vn,3.8,-0.017,-0.042,-0.437,20.0,20.0,CT,SGO,,,,
