exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,ticker,status,code,message,traceId
HNX,Viglacera Đông Triều,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,697.0,299.0,0.017,http://viglaceradtc.com.vn,3.4,-0.017,-0.022,-0.263,10.0,10.0,CT,DTC,,,,
HNX,Tập đoàn Sơn Đại Việt,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,23.0,0.0,0.001,http://www.davipaint.com,3.7,0.021,-0.042,-0.525,28.0,28.0,CT,DVG,,,,
UPCOM,Kính Đáp Cầu,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,101.0,620.0,0.002,http://www.kinhdapcau.vn,3.2,0.336,0.458,0.231,30.0,30.0,CT,DSG,,,,
UPCOM,DV và XD cấp nước Đồng Nai,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2008.0,120.0,111.0,0.0,http://www.dvxdcn.com,3.8,-0.017,-0.042,0.339,2.3,2.3,CT,DVW,,,,
HOSE,Vật liệu Xây dựng Đà Nẵng,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,250.0,578.0,0.007,http://coxiva.com.vn/,3.6,-0.033,-0.107,-0.259,9.9,9.9,CT,DXV,,,,
UPCOM,Đầu tư XD và Kỹ thuật 29,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2012.0,562.0,225.0,0.0,http://www.congty29.vn,3.5,0.007,-0.088,-0.349,5.0,5.0,CT,E29,,,,
HOSE,Tập đoàn Everland,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,20.0,1398.0,0.002,http://www.everland.vn,3.6,-0.029,-0.058,-0.464,215.2,215.2,CT,EVG,,,,
UPCOM,EVN Quốc Tế,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2008.0,30.0,1764.0,0.0,http://www.evni.vn,4.1,0.023,0.008,0.199,36.7,36.7,CT,EIC,,,,
UPCOM,Xây dựng FLC FAROS,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2011.0,776.0,16963.0,0.019,http://www.flcfaros.vn/Default.aspx,3.6,,,,567.6,567.6,CT,ROS,,,,
HOSE,Khoáng sản FECON,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,423.0,3204.0,0.029,http://www.feconmining.com.vn,3.9,-0.022,-0.057,-0.336,45.1,45.1,CT,FCM,,,,
HOSE,FECON CORP,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,1392.0,23990.0,0.331,http://www.fecon.com.vn,3.2,-0.004,0.048,-0.285,157.4,157.4,CT,FCN,,,,
UPCOM,VLXD số 1,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,67.0,163.0,0.0,http://www.fico.com.vn,3.3,0.027,0.084,-0.1,127.0,127.0,CT,FIC,,,,
HOSE,Đầu tư Khai khoáng và Quản lý Tài sản FLC,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2016.0,45.0,305.0,0.003,https://flcgab.vn,3.4,-0.017,-0.042,0.286,14.9,14.9,CT,GAB,,,,
HNX,Gạch ngói Mỹ Xuân,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,365.0,809.0,0.066,http://www.myxuan-vt.com.vn,4.5,-0.027,-0.107,0.419,9.0,9.0,CT,GMX,,,,
UPCOM,XD công trình giao thông 236,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,195.0,150.0,0.0,http://www.jsc236.vn,3.5,,,,1.1,1.1,CT,C36,,,,
UPCOM,XD-GT Thừa Thiên Huế,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,139.0,0.0,0.02,https://xdgt-tth.com.vn/,3.4,-0.368,-0.542,-0.438,2.7,2.7,CT,GTH,,,,
UPCOM,Xây dựng HUD101,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,38.0,183.0,0.002,http://www.hud101.vn,3.1,-0.083,0.297,0.083,1.1,1.1,CT,H11,,,,
UPCOM,Xây dựng số 1 Hà Nội,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2013.0,240.0,208.0,0.0,http://hacc1.com.vn,3.5,-0.017,-0.042,0.143,8.0,8.0,CT,HC1,,,,
UPCOM,Xây dựng số 3 Hải Phòng,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2002.0,162.0,333.0,0.003,http://www.haco3.com.vn,3.6,-0.104,-0.09,0.182,20.7,20.7,CT,HC3,,,,
HOSE,Halcom Vietnam,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,120.0,5848.0,0.005,http://www.halcom.vn,3.6,-0.031,-0.073,-0.448,76.8,76.8,CT,HID,,,,
UPCOM,Vật tư Hậu Giang,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,707.0,221.0,0.0,http://www.hamaco.com.vn,3.3,-0.056,-0.034,0.266,9.6,9.3,CT,HAM,,,,
HOSE,Đầu tư Hạ tầng Giao thông Đèo Cả,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,987.0,366.0,0.037,https://hhv.com.vn,3.4,0.006,0.029,-0.12,307.8,307.8,CT,HHV,,,,
UPCOM,Xây dựng Hà Nội,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1996.0,724.0,463.0,0.0,http://www.hancorp.com.vn,3.3,-0.017,-0.224,-0.136,141.0,141.0,CT,HAN,,,,
HOSE,Hacisco,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,89.0,1529.0,0.167,https://has.vn/,3.7,0.051,0.169,-0.071,7.8,8.0,CT,HAS,,,,
UPCOM,Công trình giao thông Hà Nội,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,440.0,525.0,0.0,http://giaothonghanoi.com.vn,3.2,-0.017,0.103,0.655,11.5,11.5,CT,GH3,,,,
HOSE,Tập đoàn Xây dựng Hòa Bình,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2000.0,5040.0,19799.0,0.157,https://hbcg.vn,3.6,0.028,-0.027,-0.384,274.1,274.1,CT,HBC,,,,
HNX,Bê tông Hòa Cầm,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,181.0,520.0,0.213,http://www.betonghoacam.com.vn,4.0,0.062,0.048,0.223,6.5,6.5,CT,HCC,,,,
UPCOM,Đầu tư - XD Hà Nội,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,48.0,0.0,0.0,http://www.hancic.com.vn,3.4,-0.017,-0.042,-0.114,5.2,5.2,CT,HCI,,,,
HNX,Hãng sơn Đông Á,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,186.0,562.0,0.003,http://hangsondonga.com.vn,3.9,-0.039,-0.105,-0.447,27.6,27.6,CT,HDA,,,,
UPCOM,Tư vấn Xây dựng Thủy Lợi VN,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2008.0,274.0,0.0,0.0,http://www.hec.com.vn,3.4,0.039,-0.003,-0.477,4.4,4.4,CT,HEJ,,,,
UPCOM,Gốm Xây Dựng Yên Hưng,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,119.0,0.0,0.016,http://viglacerahalong.vn/,3.7,-0.017,-0.042,0.053,1.0,1.0,CT,HLY,,,,
UPCOM,XD Bảo tàng Hồ Chí Minh,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,2943.0,462.0,0.001,http://www.hcmcc.com.vn,3.5,0.047,0.064,-0.167,9.2,9.2,CT,HMS,,,,
HNX,Xi măng VICEM Hoàng Mai,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,833.0,4010.0,0.011,http://www.ximanghoangmai.vn,3.8,-0.017,-0.102,-0.249,72.0,74.8,CT,HOM,,,,
UPCOM,Sơn Hải Phòng,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,274.0,581.0,0.212,http://www.sonhaiphong.com.vn,3.4,0.054,0.001,0.134,8.0,8.0,CT,HPP,,,,
UPCOM,Sơn Tổng hợp Hà Nội,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2013.0,264.0,378.0,0.029,http://www.sondaibang.com.vn,3.9,-0.479,-0.449,-0.218,12.0,12.0,CT,HSP,,,,
HOSE,VICEM Hà Tiên,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,2373.0,15835.0,0.034,https://www.hatien1.com.vn,3.5,-0.024,-0.012,-0.076,381.6,381.6,CT,HT1,,,,
HOSE,PT Hạ tầng IDICO,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2000.0,210.0,828.0,0.225,http://www.idico-idi.com.vn,3.6,-0.026,-0.063,0.269,24.9,24.9,CT,HTI,,,,
HOSE,Xây dựng HUD1,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1989.0,172.0,495.0,0.035,http://www.hud1.vn,3.2,-0.153,-0.124,-0.291,10.0,10.0,CT,HU1,,,,
HOSE,Xây dựng HUD3,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1978.0,95.0,374.0,0.047,http://www.hud3.com.vn,3.8,0.041,-0.004,-0.111,10.0,10.0,CT,HU3,,,,
UPCOM,Đầu tư và Xây dựng HUD4,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2012.0,77.0,1308.0,0.021,http://www.hud4.vn,3.8,-0.055,-0.08,-0.294,15.0,15.0,CT,HU4,,,,
HNX,HUD - Tasco,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,941.0,357.0,0.02,http://www.tasco.com.vn,3.1,0.009,0.069,-0.303,348.6,348.6,CT,HUT,,,,
HOSE,Đầu tư và Công nghệ HVC,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,102.0,0.0,0.011,http://www.hvcgroup.net,4.0,-0.006,0.207,-0.169,36.9,36.9,CT,HVH,,,,
HOSE,Xi măng Vicem Hải Vân,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,1990.0,505.0,917.0,0.009,http://www.haivancement.vn,3.6,-0.031,-0.08,-0.338,41.5,38.5,CT,HVX,,,,
HNX,Đầu tư và Xây dựng 40,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,49.0,114.0,0.0,https://l40.vn,3.4,0.277,0.251,0.195,3.6,3.6,CT,L40,,,,
UPCOM,Xây dựng công nghiệp,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,120.0,223.0,0.079,http://www.xdcn.com.vn,3.5,-0.057,-0.042,0.07,3.8,3.8,CT,ICC,,,,
HNX,Xây dựng Sông Hồng,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,29.0,1998.0,0.075,http://www.incomex.com.vn,3.5,-0.038,-0.191,-0.392,17.6,20.0,CT,ICG,,,,
UPCOM,Đầu tư và XD Công nghiệp,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1968.0,358.0,0.0,0.001,http://www.ici.com.vn,3.4,0.176,0.114,0.156,4.0,4.0,CT,ICI,,,,
UPCOM,ĐT và XD số 4,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,77.0,400.0,0.0,http://www.icon4.com.vn,3.7,-0.017,-0.042,0.952,64.0,64.0,CT,CC4,,,,
UPCOM,Đầu tư Xây dựng và Phát triển Vật liệu IDICO,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2015.0,20.0,414.0,0.0,http://www.idico-mci.com.vn,3.5,-0.017,-0.042,0.286,3.5,3.5,CT,MCI,,,,
HNX,Tư vấn Đầu tư IDICO,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2002.0,60.0,0.0,0.089,http://www.idico-incon.com.vn,3.6,-0.017,-0.042,1.94,2.0,1.8,CT,INC,,,,
UPCOM,Bê tông Ly tâm ĐL Khánh Hòa,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,1994.0,124.0,156.0,0.001,http://www.kpceco.com.vn,4.0,-0.017,-0.187,-0.064,1.5,1.5,CT,KCE,,,,
HNX,Tập đoàn GCL,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,7.0,1222.0,0.0,https://gclgroup.vn,3.6,-0.172,0.331,-0.181,7.1,7.1,CT,KDM,,,,
UPCOM,VLXD Hưng Long,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,115.0,112.0,0.006,http://www.khoangsanhunglong.com,3.3,-0.128,-0.042,-0.381,12.0,12.0,CT,KHL,,,,
HNX,Khang Minh Group,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,163.0,281.0,0.0,https://khangminhgroup.com,3.7,-0.017,0.088,0.05,26.2,26.2,CT,GKM,,,,
HOSE,Đầu tư Tài sản KOJI,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,5.0,846.0,0.031,http://www.kpf.com.vn,3.9,-0.033,-0.238,-0.183,60.9,60.9,CT,KPF,,,,
HNX,Tập đoàn Đầu tư KTT,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,68.0,276.0,0.008,http://www.dienthientruong.com.vn,3.5,-0.102,-0.246,-0.347,3.0,3.0,CT,KTT,,,,
HNX,Licogi 14,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1982.0,110.0,3979.0,0.001,http://www.licogi14.vn,3.7,0.032,-0.047,-0.562,30.9,30.9,CT,L14,,,,
HNX,LICOGI - 18,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,500.0,3503.0,0.0,http://www.licogi18.com.vn,3.3,0.003,0.244,-0.248,38.1,38.1,CT,L18,,,,
UPCOM,Lilama 45.1,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,211.0,369.0,0.001,http://www.lilama45-1.com,3.1,0.418,0.333,-0.236,4.8,4.8,CT,L45,,,,
HOSE,Khoáng sản Lâm Đồng,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,751.0,885.0,0.152,http://lbm-vn.vn,4.3,0.007,0.033,0.166,20.0,20.0,CT,LBM,,,,
UPCOM,Xi măng Hồng Phong,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,1959.0,160.0,193.0,0.0,http://www.ximanglangson.com.vn,3.3,-0.017,-0.042,0.714,5.8,5.8,CT,LCC,,,,
HNX,Thí nghiệm cơ điện,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,247.0,129.0,0.0,http://www.emetc.com.vn,3.0,-0.017,-0.042,0.777,1.5,1.5,CT,LCD,,,,
HOSE,LIZEN,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,451.0,37697.0,0.034,http://lizen.vn/vi,3.5,-0.005,0.016,-0.044,189.6,191.6,CT,LCG,,,,
HNX,Licogi 16.6,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,121.0,339.0,0.003,http://www.licogi166.vn,3.5,-0.017,-0.042,-0.19,7.6,7.6,CT,LCS,,,,
HOSE,Đầu tư Cầu đường CII,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2000.0,98.0,287.0,0.45,http://www.ciibr.com.vn,3.3,-0.03,0.012,0.635,192.9,192.9,CT,LGC,,,,
