,Open,High,Low,Close,Volume,TradingDate
0,,0.0,0.0,,0,2010-02-05
1,,0.0,0.0,,0,2010-03-01
2,,0.0,0.0,0.0,0,2010-03-02
3,0.0,0.0,0.0,0.0,0,2010-03-03
4,0.0,0.0,0.0,0.0,0,2010-03-04
5,0.0,0.0,0.0,0.0,0,2010-03-05
6,0.0,0.0,0.0,0.0,0,2010-03-08
7,0.0,0.0,0.0,0.0,0,2010-03-09
8,0.0,0.0,0.0,0.0,0,2010-03-10
9,0.0,0.0,0.0,0.0,0,2010-03-11
10,0.0,0.0,0.0,0.0,0,2010-03-12
11,0.0,0.0,0.0,0.0,0,2010-03-15
12,0.0,0.0,0.0,0.0,0,2010-03-16
13,0.0,0.0,0.0,0.0,0,2010-03-17
14,0.0,0.0,0.0,0.0,0,2010-03-18
15,0.0,0.0,0.0,0.0,0,2010-03-19
16,0.0,0.0,0.0,0.0,0,2010-03-22
17,0.0,0.0,0.0,0.0,0,2010-03-23
18,0.0,0.0,0.0,0.0,0,2010-03-24
19,0.0,0.0,0.0,0.0,0,2010-03-26
20,0.0,0.0,0.0,0.0,0,2010-03-29
21,0.0,0.0,0.0,0.0,0,2010-03-30
22,0.0,0.0,0.0,0.0,0,2010-03-31
23,0.0,0.0,0.0,0.0,0,2010-04-01
24,0.0,0.0,0.0,0.0,0,2010-04-02
25,0.0,0.0,0.0,0.0,0,2010-04-05
26,0.0,0.0,0.0,0.0,0,2010-04-06
27,0.0,0.0,0.0,0.0,0,2010-04-07
28,1083.0,1083.0,1083.0,1100.0,1000,2010-04-08
29,1083.0,1083.0,1083.0,1100.0,0,2010-04-09
30,1083.0,1083.0,1083.0,1100.0,0,2010-04-12
31,1083.0,1083.0,1083.0,1100.0,0,2010-04-13
32,1083.0,1083.0,1083.0,1100.0,0,2010-04-14
33,1083.0,1083.0,1083.0,1100.0,0,2010-04-15
34,1083.0,1083.0,1083.0,1100.0,0,2010-04-16
35,1083.0,1083.0,1083.0,1100.0,0,2010-04-19
36,1083.0,1083.0,1083.0,1100.0,0,2010-04-20
37,1083.0,1083.0,1083.0,1100.0,0,2010-04-21
38,1083.0,1083.0,1083.0,1100.0,0,2010-04-22
39,1083.0,1083.0,1083.0,1100.0,0,2010-04-26
40,1083.0,1083.0,1083.0,1100.0,0,2010-04-27
41,1083.0,1083.0,1083.0,1100.0,0,2010-04-28
42,1083.0,1083.0,1083.0,1100.0,0,2010-04-29
43,1083.0,1083.0,1083.0,1100.0,0,2010-05-04
44,1083.0,1083.0,1083.0,1100.0,0,2010-05-05
45,1083.0,1083.0,1083.0,1100.0,0,2010-05-06
46,1083.0,1083.0,1083.0,1100.0,0,2010-05-07
47,1083.0,1083.0,1083.0,1100.0,0,2010-05-10
48,1083.0,1083.0,1083.0,1100.0,0,2010-05-11
49,1083.0,1083.0,1083.0,1100.0,0,2010-05-12
50,1083.0,1083.0,1083.0,1100.0,0,2010-05-13
51,1083.0,1083.0,1083.0,1100.0,1000,2010-05-14
52,1083.0,1083.0,1083.0,1100.0,0,2010-05-17
53,1029.0,977.0,977.0,1000.0,1000,2010-05-18
54,1029.0,1029.0,1029.0,1000.0,0,2010-05-19
55,1029.0,1029.0,1029.0,1000.0,0,2010-05-20
56,1029.0,1029.0,1029.0,1000.0,0,2010-05-21
57,1029.0,1029.0,1029.0,1000.0,0,2010-05-25
58,1029.0,1029.0,1029.0,1000.0,0,2010-05-26
59,1029.0,1029.0,1029.0,1000.0,0,2010-05-27
60,1029.0,1029.0,1029.0,1000.0,0,2010-05-28
61,1029.0,1029.0,1029.0,1000.0,0,2010-05-31
62,1029.0,1029.0,1029.0,1000.0,0,2010-06-01
63,1029.0,1029.0,1029.0,1000.0,0,2010-06-02
64,1029.0,1029.0,1029.0,1000.0,0,2010-06-03
65,1029.0,1029.0,1029.0,1000.0,0,2010-06-07
66,1029.0,1029.0,1029.0,1000.0,0,2010-06-08
67,1029.0,1029.0,1029.0,1000.0,0,2010-06-10
68,1029.0,1029.0,1029.0,1000.0,0,2010-06-14
69,1029.0,1029.0,1029.0,1000.0,0,2010-06-15
70,1029.0,1029.0,1029.0,1000.0,0,2010-06-16
71,1029.0,1029.0,1029.0,1000.0,0,2010-06-17
72,1029.0,1029.0,1029.0,1000.0,0,2010-06-18
73,1029.0,1029.0,1029.0,1000.0,1500,2010-06-21
74,1029.0,1029.0,1029.0,1000.0,0,2010-06-22
75,1029.0,1029.0,1029.0,1000.0,0,2010-06-24
76,1029.0,1029.0,1029.0,1000.0,0,2010-06-25
77,1029.0,1029.0,1029.0,1000.0,0,2010-06-28
78,1029.0,1029.0,1029.0,1000.0,80000,2010-06-29
79,1029.0,1029.0,1029.0,1000.0,0,2010-06-30
80,1110.0,1110.0,1110.0,1100.0,1000,2010-07-01
81,1089.0,1089.0,1062.0,1100.0,12000,2010-07-02
82,1224.0,1224.0,1202.0,1200.0,14256,2010-07-05
83,1246.0,1246.0,1246.0,1200.0,4500,2010-07-06
84,1126.0,1143.0,1126.0,1100.0,2000,2010-07-07
85,1137.0,1137.0,1137.0,1100.0,0,2010-07-08
86,1137.0,1137.0,1137.0,1100.0,200,2010-07-09
87,1169.0,1350.0,1169.0,1300.0,10320,2010-07-12
88,1261.0,1411.0,1261.0,1300.0,12936,2010-07-13
89,1273.0,1273.0,1273.0,1300.0,0,2010-07-14
90,1273.0,1273.0,1273.0,1300.0,0,2010-07-15
91,1132.0,1143.0,1132.0,1100.0,4300,2010-07-19
92,1137.0,1137.0,1137.0,1100.0,0,2010-07-20
93,1126.0,1126.0,1121.0,1100.0,7300,2010-07-21
94,1132.0,1132.0,1132.0,1100.0,20200,2010-07-22
95,1132.0,1132.0,1132.0,1100.0,0,2010-07-23
96,1132.0,1132.0,1132.0,1100.0,0,2010-07-26
97,1029.0,1029.0,1029.0,1000.0,900,2010-07-27
98,1029.0,1029.0,1029.0,1000.0,0,2010-07-28
99,1132.0,1132.0,1132.0,1100.0,8000,2010-07-29
100,1295.0,1357.0,1357.0,1300.0,200,2010-07-30
101,1295.0,1295.0,1295.0,1300.0,4000,2010-08-02
102,1295.0,1295.0,1295.0,1300.0,0,2010-08-04
103,1170.0,1273.0,1057.0,1200.0,11556,2010-08-05
104,1170.0,1170.0,1170.0,1200.0,0,2010-08-06
105,1170.0,1170.0,1170.0,1200.0,0,2010-08-09
106,1170.0,1170.0,1170.0,1200.0,0,2010-08-10
107,1170.0,1170.0,1170.0,1200.0,15456,2010-08-11
108,1170.0,1170.0,1170.0,1200.0,0,2010-08-12
109,1170.0,1170.0,1170.0,1200.0,0,2010-08-13
110,1170.0,1170.0,1170.0,1200.0,0,2010-08-16
111,1170.0,1170.0,1170.0,1200.0,0,2010-08-17
112,1170.0,1170.0,1170.0,1200.0,0,2010-08-18
113,1170.0,1170.0,1170.0,1200.0,0,2010-08-19
114,1170.0,1170.0,1170.0,1200.0,0,2010-08-20
115,1170.0,1170.0,1170.0,1200.0,0,2010-08-23
116,1170.0,1170.0,1170.0,1200.0,0,2010-08-25
117,1170.0,1170.0,1170.0,1200.0,0,2010-08-26
118,1170.0,1170.0,1170.0,1200.0,0,2010-08-27
119,1170.0,1170.0,1170.0,1200.0,0,2010-08-30
120,1170.0,1170.0,1170.0,1200.0,0,2010-08-31
121,1170.0,1170.0,1170.0,1200.0,0,2010-09-01
122,1170.0,1170.0,1170.0,1200.0,0,2010-09-06
123,1170.0,1170.0,1170.0,1200.0,0,2010-09-07
124,1267.0,1267.0,1267.0,1300.0,1200,2010-09-08
125,1430.0,1500.0,1353.0,1400.0,19300,2010-09-09
126,1430.0,1466.0,1334.0,1400.0,1400,2010-09-10
127,1430.0,1523.0,1337.0,1400.0,600,2010-09-13
128,1430.0,1430.0,1430.0,1400.0,500,2010-09-14
129,1430.0,1484.0,1327.0,1400.0,1600,2010-09-15
130,1430.0,1430.0,1430.0,1400.0,0,2010-09-16
131,1430.0,1430.0,1430.0,1400.0,0,2010-09-17
132,1565.0,1565.0,1289.0,1500.0,700,2010-09-20
133,1338.0,1338.0,1338.0,1300.0,1200,2010-09-21
134,1453.0,1453.0,1453.0,1500.0,200,2010-09-22
135,1474.0,1474.0,1474.0,1500.0,500,2010-09-23
136,1509.0,1509.0,1509.0,1500.0,200,2010-09-24
137,1544.0,1544.0,1544.0,1500.0,200,2010-09-27
138,1544.0,1544.0,1544.0,1500.0,0,2010-09-28
139,1544.0,1544.0,1544.0,1500.0,500,2010-09-29
140,1544.0,1544.0,1544.0,1500.0,0,2010-09-30
141,1544.0,1544.0,1544.0,1500.0,0,2010-10-01
142,1698.0,1698.0,1698.0,1700.0,100,2010-10-04
143,1860.0,1860.0,1860.0,1900.0,100,2010-10-05
144,2035.0,2035.0,2035.0,2000.0,100,2010-10-06
145,2105.0,2105.0,2105.0,2100.0,100,2010-10-07
146,2105.0,2105.0,2105.0,2100.0,100,2010-10-08
147,1895.0,1895.0,1895.0,1900.0,100,2010-10-11
148,1895.0,1895.0,1895.0,1900.0,0,2010-10-12
149,1895.0,1895.0,1895.0,1900.0,0,2010-10-13
150,1790.0,1790.0,1790.0,1800.0,100,2010-10-14
151,1790.0,1790.0,1790.0,1800.0,0,2010-10-15
152,1790.0,1790.0,1790.0,1800.0,0,2010-10-18
153,1825.0,1825.0,1825.0,1800.0,100,2010-10-19
154,1860.0,1895.0,1860.0,1900.0,200,2010-10-20
155,1881.0,1881.0,1881.0,1900.0,0,2010-10-21
156,1881.0,1881.0,1881.0,1900.0,0,2010-10-22
157,1881.0,1881.0,1881.0,1900.0,0,2010-10-25
158,1881.0,1881.0,1881.0,1900.0,0,2010-10-26
159,1881.0,1881.0,1881.0,1900.0,0,2010-10-27
160,1881.0,1881.0,1881.0,1900.0,0,2010-10-28
161,1698.0,1698.0,1698.0,1700.0,1200,2010-10-29
162,1698.0,1698.0,1698.0,1700.0,0,2010-11-01
163,1698.0,1698.0,1698.0,1700.0,0,2010-11-02
164,1860.0,1860.0,1860.0,1900.0,100,2010-11-03
165,1860.0,1860.0,1860.0,1900.0,0,2010-11-04
166,1860.0,1860.0,1860.0,1900.0,0,2010-11-05
167,1860.0,1860.0,1860.0,1900.0,0,2010-11-08
168,1860.0,1860.0,1860.0,1900.0,0,2010-11-09
169,1860.0,1860.0,1860.0,1900.0,0,2010-11-10
170,1860.0,1860.0,1860.0,1900.0,0,2010-11-11
171,1860.0,1860.0,1860.0,1900.0,0,2010-11-12
172,1860.0,1860.0,1860.0,1900.0,0,2010-11-15
173,1860.0,1860.0,1860.0,1900.0,0,2010-11-16
174,1860.0,1860.0,1860.0,1900.0,0,2010-11-17
175,1860.0,1860.0,1860.0,1900.0,0,2010-11-18
176,1825.0,1825.0,1825.0,1800.0,2400,2010-11-19
177,1825.0,1825.0,1825.0,1800.0,0,2010-11-22
178,1825.0,1888.0,1825.0,1900.0,1000,2010-11-23
179,1867.0,1867.0,1867.0,1900.0,0,2010-11-24
180,1867.0,1867.0,1867.0,1900.0,0,2010-11-25
181,1867.0,1867.0,1867.0,1900.0,0,2010-11-26
182,1867.0,1867.0,1867.0,1900.0,0,2010-11-29
183,1867.0,1867.0,1867.0,1900.0,0,2010-11-30
184,1867.0,1867.0,1867.0,1900.0,0,2010-12-01
185,1867.0,1867.0,1867.0,1900.0,0,2010-12-02
186,1867.0,1867.0,1867.0,1900.0,0,2010-12-03
187,1747.0,1747.0,1747.0,1700.0,2000,2010-12-06
188,1747.0,1747.0,1747.0,1700.0,0,2010-12-07
189,1747.0,1747.0,1747.0,1700.0,0,2010-12-08
190,1747.0,1747.0,1747.0,1700.0,0,2010-12-09
191,1747.0,1747.0,1747.0,1700.0,0,2010-12-10
192,1579.0,1579.0,1579.0,1600.0,700,2010-12-13
193,1579.0,1579.0,1579.0,1600.0,100,2010-12-14
194,1579.0,1579.0,1579.0,1600.0,0,2010-12-15
195,1579.0,1579.0,1579.0,1600.0,0,2010-12-16
196,1579.0,1579.0,1579.0,1600.0,0,2010-12-17
197,1579.0,1579.0,1579.0,1600.0,0,2010-12-20
198,1579.0,1579.0,1579.0,1600.0,0,2010-12-21
199,1579.0,1579.0,1579.0,1600.0,0,2010-12-22
200,1579.0,1579.0,1579.0,1600.0,0,2010-12-23
201,1579.0,1579.0,1579.0,1600.0,0,2010-12-24
202,1579.0,1579.0,1579.0,1600.0,0,2010-12-27
203,1579.0,1579.0,1579.0,1600.0,0,2010-12-28
204,1579.0,1579.0,1579.0,1600.0,0,2010-12-29
205,1579.0,1579.0,1579.0,1600.0,0,2010-12-30
206,1579.0,1579.0,1579.0,1600.0,0,2010-12-31
