,Open,High,Low,Close,Volume,TradingDate
0,20303.0,20303.0,15539.0,15539.0,307200,2020-12-24
1,15617.0,15617.0,15383.0,15539.0,41900,2020-12-25
2,15617.0,15617.0,15461.0,15617.0,6430,2020-12-28
3,15617.0,15930.0,15539.0,15617.0,196500,2020-12-29
4,15617.0,16320.0,15617.0,16086.0,53400,2020-12-30
5,16164.0,16867.0,15617.0,15617.0,81630,2020-12-31
6,16353.0,16353.0,15536.0,15863.0,125200,2021-01-04
7,15944.0,15944.0,15699.0,15863.0,53400,2021-01-05
8,15944.0,16272.0,15617.0,15699.0,35100,2021-01-06
9,15617.0,15617.0,15045.0,15372.0,48500,2021-01-07
10,15454.0,15536.0,15372.0,15454.0,33200,2021-01-08
11,15536.0,15617.0,15290.0,15454.0,21200,2021-01-11
12,15372.0,15372.0,14882.0,15045.0,39900,2021-01-12
13,14963.0,15127.0,14963.0,15045.0,21900,2021-01-13
14,14963.0,15536.0,14963.0,15372.0,46500,2021-01-14
15,15290.0,15290.0,15127.0,15290.0,16000,2021-01-15
16,15290.0,15372.0,15209.0,15290.0,15900,2021-01-18
17,15290.0,15454.0,14636.0,14882.0,41300,2021-01-19
18,14882.0,14882.0,14309.0,14718.0,21400,2021-01-20
19,14963.0,14963.0,14554.0,14800.0,10700,2021-01-21
20,14963.0,15454.0,14718.0,14800.0,6200,2021-01-22
21,14718.0,14718.0,14636.0,14718.0,16900,2021-01-25
22,14636.0,14636.0,14309.0,14309.0,11700,2021-01-26
23,14227.0,14309.0,13900.0,14064.0,11100,2021-01-27
24,13819.0,13819.0,12674.0,12674.0,30000,2021-01-28
25,12674.0,13900.0,12674.0,13819.0,11000,2021-01-29
26,13900.0,13900.0,13737.0,13737.0,1900,2021-02-01
27,13491.0,13655.0,12756.0,12837.0,5800,2021-02-02
28,12756.0,13655.0,12756.0,13491.0,10000,2021-02-03
29,13246.0,13491.0,13246.0,13491.0,3600,2021-02-04
30,13491.0,13491.0,13491.0,13491.0,3800,2021-02-05
31,13410.0,13491.0,12919.0,13410.0,17100,2021-02-08
32,13491.0,13819.0,13491.0,13819.0,2500,2021-02-09
33,13819.0,13819.0,13083.0,13737.0,7000,2021-02-17
34,13737.0,13900.0,13737.0,13819.0,4200,2021-02-18
35,13819.0,13819.0,13655.0,13819.0,7200,2021-02-19
36,13819.0,13900.0,13737.0,13737.0,14600,2021-02-22
37,13819.0,13819.0,13655.0,13819.0,4000,2021-02-23
38,13819.0,13819.0,13573.0,13573.0,7800,2021-02-24
39,13737.0,13737.0,13491.0,13491.0,5900,2021-02-25
40,13164.0,13491.0,13164.0,13491.0,2700,2021-02-26
41,13491.0,13737.0,13491.0,13737.0,4700,2021-03-01
42,13737.0,13737.0,13573.0,13655.0,2500,2021-03-02
43,13655.0,13737.0,13573.0,13573.0,10000,2021-03-03
44,13573.0,13737.0,13573.0,13655.0,7000,2021-03-04
45,13737.0,13737.0,13573.0,13573.0,4300,2021-03-05
46,13655.0,13819.0,13573.0,13573.0,8447,2021-03-08
47,13655.0,13982.0,13655.0,13819.0,17700,2021-03-09
48,14636.0,14718.0,13982.0,14227.0,10900,2021-03-10
49,14146.0,14391.0,14064.0,14391.0,6710,2021-03-11
50,14718.0,14718.0,14227.0,14227.0,17900,2021-03-12
51,14391.0,14391.0,14064.0,14309.0,9526,2021-03-15
52,14146.0,14227.0,14146.0,14227.0,4800,2021-03-16
53,14227.0,14227.0,14227.0,14227.0,700,2021-03-17
54,14227.0,14227.0,13819.0,13982.0,8000,2021-03-18
55,13819.0,13900.0,13737.0,13900.0,11900,2021-03-19
56,13737.0,13819.0,13737.0,13819.0,4600,2021-03-22
57,13900.0,14554.0,13737.0,13900.0,3700,2021-03-23
58,13900.0,13900.0,13491.0,13491.0,6369,2021-03-24
59,13491.0,13655.0,13491.0,13655.0,6100,2021-03-25
60,13655.0,13655.0,13410.0,13410.0,1800,2021-03-26
61,13491.0,13491.0,13491.0,13491.0,7700,2021-03-29
62,13410.0,13819.0,13410.0,13819.0,2005,2021-03-30
63,13737.0,13737.0,13491.0,13737.0,4300,2021-03-31
64,13737.0,13982.0,13573.0,13737.0,11050,2021-04-01
65,13737.0,13737.0,13410.0,13573.0,17009,2021-04-02
66,13573.0,13655.0,13573.0,13573.0,7800,2021-04-05
67,13655.0,13655.0,13491.0,13491.0,12900,2021-04-06
68,13573.0,13573.0,13491.0,13573.0,2909,2021-04-07
69,13573.0,13573.0,13491.0,13491.0,12800,2021-04-08
70,13491.0,13491.0,13410.0,13410.0,5000,2021-04-09
71,13491.0,13491.0,13246.0,13491.0,19900,2021-04-12
72,13491.0,13737.0,13491.0,13573.0,19900,2021-04-13
73,13573.0,13737.0,13491.0,13737.0,22200,2021-04-14
74,13737.0,13819.0,13655.0,13655.0,15900,2021-04-15
75,13573.0,13573.0,13410.0,13573.0,18500,2021-04-16
76,13573.0,13573.0,13410.0,13491.0,16500,2021-04-19
77,13491.0,13573.0,13491.0,13491.0,10200,2021-04-20
78,13491.0,13655.0,13491.0,13491.0,18500,2021-04-22
79,13573.0,13573.0,13410.0,13491.0,10800,2021-04-23
80,13491.0,13573.0,13246.0,13491.0,19700,2021-04-26
81,13246.0,13328.0,13246.0,13328.0,3100,2021-04-27
82,13328.0,13491.0,13328.0,13491.0,2100,2021-04-28
83,13328.0,13410.0,13246.0,13410.0,3800,2021-04-29
84,13328.0,13328.0,13083.0,13328.0,16600,2021-05-04
85,13164.0,13328.0,13164.0,13246.0,11100,2021-05-05
86,13246.0,13328.0,13164.0,13328.0,5709,2021-05-06
87,13083.0,13246.0,13083.0,13083.0,9000,2021-05-07
88,12919.0,13164.0,12919.0,13164.0,15500,2021-05-10
89,12919.0,13164.0,12919.0,13164.0,1704,2021-05-11
90,13246.0,13328.0,13246.0,13328.0,10100,2021-05-12
91,13246.0,13246.0,13246.0,13246.0,1600,2021-05-13
92,13246.0,13246.0,13083.0,13246.0,4900,2021-05-14
93,13164.0,13246.0,13083.0,13246.0,4600,2021-05-17
94,13246.0,13410.0,13083.0,13246.0,4509,2021-05-18
95,13164.0,13164.0,13001.0,13164.0,4500,2021-05-19
96,13083.0,13083.0,13001.0,13083.0,3300,2021-05-20
97,13083.0,13164.0,13083.0,13164.0,2800,2021-05-21
98,13164.0,13819.0,13164.0,13819.0,44800,2021-05-24
99,13819.0,13819.0,13491.0,13819.0,18400,2021-05-25
100,13737.0,13819.0,13737.0,13737.0,4700,2021-05-26
101,13737.0,13900.0,13737.0,13737.0,15600,2021-05-27
102,13737.0,13819.0,13737.0,13737.0,13000,2021-05-28
103,13655.0,13655.0,13410.0,13410.0,2500,2021-05-31
104,13410.0,13491.0,13410.0,13410.0,19600,2021-06-01
105,13491.0,13819.0,13491.0,13819.0,3400,2021-06-02
106,13655.0,14309.0,13655.0,14227.0,22300,2021-06-03
107,14146.0,14309.0,13900.0,14309.0,13000,2021-06-04
108,14309.0,14554.0,14064.0,14473.0,43700,2021-06-07
