exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,ticker,status,code,message,traceId
UPCOM,Chứng khoán Sacombank,300.0,8777.0,Dịch vụ tài chính,Financial Services,2006.0,71.0,28119.0,0.005,http://www.sbsc.com.vn,3.5,0.061,0.08,-0.332,146.6,146.6,CK,SBS,,,,
HNX,Chứng khoán SG - HN,300.0,8777.0,Dịch vụ tài chính,Financial Services,2007.0,235.0,32712.0,0.069,http://www.shs.com.vn,3.5,0.017,0.093,-0.283,813.2,813.2,CK,SHS,,,,
HOSE,Chứng khoán SSI,300.0,8777.0,Dịch vụ tài chính,Financial Services,2000.0,1026.0,21151.0,0.443,http://www.ssi.com.vn,3.8,0.034,0.136,-0.152,1499.1,1491.1,CK,SSI,,,,
HOSE,Quỹ đầu tư BĐS Techcom Việt Nam,302.0,8985.0,Dịch vụ tài chính,Financial Services,2008.0,0.0,0.0,0.02,,5.0,0.045,-0.12,-0.031,5.0,5.0,QU,FUCVREIT,,,,
UPCOM,Chứng khoán Thành Công,300.0,8777.0,Dịch vụ tài chính,Financial Services,2008.0,19.0,5124.0,0.005,http://www.tcsc.vn,3.7,-0.03,0.058,-0.282,101.0,101.0,CK,TCI,,,,
HNX,Chứng khoán MB,300.0,8777.0,Dịch vụ tài chính,Financial Services,2000.0,671.0,16050.0,0.008,http://www.mbs.com.vn,3.7,0.088,0.192,-0.11,380.6,380.6,CK,MBS,,,,
HOSE,Chứng khoán Trí Việt,300.0,8777.0,Dịch vụ tài chính,Financial Services,2006.0,55.0,365.0,0.021,http://www.tvsc.vn,4.0,0.015,0.0,-0.516,112.1,112.1,CK,TVB,,,,
HNX,Tập đoàn Trí Việt,299.0,8775.0,Dịch vụ tài chính,Financial Services,2012.0,33.0,441.0,0.002,http://tcorp.vn,3.8,0.005,-0.021,-0.482,118.6,118.6,CT,TVC,,,,
HOSE,Chứng khoán Thiên Việt,300.0,8777.0,Dịch vụ tài chính,Financial Services,2006.0,67.0,978.0,0.284,http://www.tvs.vn,3.3,-0.017,-0.069,-0.232,109.2,109.2,CK,TVS,,,,
HOSE,Chứng khoán Bản Việt,300.0,8777.0,Dịch vụ tài chính,Financial Services,2007.0,189.0,13657.0,0.252,http://www.vcsc.com.vn,3.8,0.017,0.231,0.038,435.5,435.5,CK,VCI,,,,
HOSE,Chứng khoán Rồng Việt,300.0,8777.0,Dịch vụ tài chính,Financial Services,2006.0,330.0,6083.0,0.013,http://www.vdsc.com.vn,3.7,0.028,0.018,-0.38,210.0,210.0,CK,VDS,,,,
UPCOM,Chứng khoán Nhất Việt,300.0,8777.0,Dịch vụ tài chính,Financial Services,2008.0,44.0,0.0,0.0,http://www.vfs.com.vn,3.5,-0.094,-0.104,0.583,80.3,80.3,CK,VFS,,,,
UPCOM,Chứng khoán Stanley Brothers,300.0,8777.0,Dịch vụ tài chính,Financial Services,2011.0,37.0,108.0,0.0,http://www.sbsi.vn,3.4,-0.017,0.001,0.199,33.9,33.9,CK,VUA,,,,
HNX,CK TM và CN Việt Nam,300.0,8777.0,Dịch vụ tài chính,Financial Services,2008.0,37.0,0.0,0.005,http://www.vics.vn,3.8,0.12,0.095,-0.288,45.1,45.1,CK,VIG,,,,
HOSE,Chứng khoán VIX,300.0,8777.0,Dịch vụ tài chính,Financial Services,2007.0,50.0,1703.0,0.069,https://www.vixs.vn,4.1,0.044,0.124,-0.331,582.1,582.1,CK,VIX,,,,
HOSE,Chứng khoán VNDIRECT,300.0,8777.0,Dịch vụ tài chính,Financial Services,2006.0,931.0,27772.0,0.243,http://www.vndirect.com.vn,3.8,-0.004,0.114,-0.203,1217.8,1217.8,CK,VND,,,,
HNX,Chứng khoán Phố Wall,300.0,8777.0,Dịch vụ tài chính,Financial Services,2007.0,43.0,1837.0,0.021,http://www.wss.com.vn,3.8,0.003,-0.022,-0.349,50.3,50.3,CK,WSS,,,,
