,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,XPH,119,10700.0,0,-26.8,-0.6,0.8,,0.0,-0.029,-0.027,,,,,12.6,6.2,0.292,,,0.0,0.0,,-0.006,,0.479,,,77.1,81.0
1,PNJ,25486,77700.0,0,14.1,0.2,3.0,10.4,0.008,0.247,0.151,18.5,,,,2.5,0.3,0.177,,0.056,0.3,1.1,0.201,0.253,0.849,0.127,0.0,0.05,40.6,46.0
2,LIX,1361,42000.0,1,6.4,0.2,1.6,4.3,0.036,0.267,0.178,60.8,,,,2.0,1.3,0.212,,0.064,0.1,0.2,0.076,0.059,-0.122,-0.007,0.101,0.05,56.6,59.0
3,NET,1030,46000.0,0,11.7,-0.5,3.1,7.8,0.0,0.255,0.12,19.5,,,,1.1,0.7,0.197,,0.059,0.4,0.7,0.083,0.073,0.351,0.06,0.067,0.065,68.1,79.0
4,BKG,259,3800.0,2,9.9,0.6,0.4,10.8,0.0,0.047,0.038,2.1,,,,15.5,13.6,0.064,,0.024,0.0,0.7,0.851,0.495,-0.824,-0.475,0.075,0.015,56.9,
5,ASA,126,10400.0,0,268.4,-5.9,1.1,,0.0,0.004,0.003,,,,,1.8,1.4,0.065,,0.014,0.0,1.4,-0.381,-0.099,-0.83,-0.867,,,0.0,
6,BBT,81,,1,,,,,0.0,-0.198,-0.101,0.8,,,,0.4,0.1,0.551,,-0.326,0.7,,-0.368,0.102,,,,,41.4,
7,CET,28,4600.0,0,23.6,0.2,0.4,14.5,0.0,0.018,0.016,,,,,1.4,1.4,0.022,,0.017,0.0,0.0,-0.152,0.123,3.215,1.244,,,74.6,
