,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,EMS,420,20000,1,5.9,1.0,1.4,3.8,0.0,0.246,0.088,,,,,1.5,1.5,0.202,,0.066,0.0,0.0,0.117,0.125,3.208,0.178,0.133,0.12,58.0,60.0
1,VTP,3071,27139,2,11.9,-0.9,2.2,11.5,0.0,0.19,0.046,-0.8,,,,1.2,1.1,0.021,,0.0,0.9,3.5,0.086,0.399,-0.981,0.019,0.003,0.009,55.7,53.0
