,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,RAL,1985,86500,2,4.1,0.2,0.8,4.4,0.058,0.244,0.081,7.5,,,,1.5,1.3,0.229,,0.075,0.9,2.9,0.178,0.161,2.543,1.877,-0.146,0.06,52.7,52.0
1,XHC,696,33000,0,20.6,-0.4,2.5,53.8,0.0,0.13,0.06,5.0,,,,1.3,0.8,0.192,,0.074,0.8,11.0,-0.203,0.071,-0.488,0.401,-0.066,0.1,62.1,57.0
2,GDT,616,28900,0,8.9,0.6,2.1,7.4,0.035,0.247,0.176,45.6,,,,2.5,1.6,0.299,,0.147,0.1,0.5,-0.073,0.02,0.391,0.508,0.484,0.48,42.0,30.0
3,DQC,500,18150,-2,36.4,-0.9,0.5,11.3,0.0,0.015,0.009,1.6,,,,2.0,1.1,0.318,,0.001,0.2,3.0,-0.339,-0.013,-0.968,0.064,0.013,0.36,47.0,58.0
4,DCS,33,552,0,48.0,-4.8,0.1,36.4,0.0,0.001,0.001,1.3,,,,13.6,11.3,0.145,,0.012,0.0,12.8,-0.535,-0.298,-0.285,0.133,,,22.2,40.0
