,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,ABC,246,12056,0,0.3,0.0,0.5,0.3,0.0,6.621,0.925,1146.4,,,,3.0,2.9,0.027,,3.263,0.0,0.1,0.197,-0.2,135.744,-0.347,-0.087,0.3,61.0,20.0
1,VGI,64139,21072,2,74.6,-0.4,2.2,13.1,0.0,0.03,0.017,-71.1,,,,2.1,1.9,0.435,,,0.2,1.8,,,,-0.032,-8.615,0.05,61.5,64.0
