,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,DTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,VNG,859,8830,-1,330.7,9.0,0.8,16.1,0.0,0.002,0.001,1.2,,,,1.3,1.3,0.304,,0.001,1.2,8.7,-0.358,-0.07,-0.768,-0.047,-0.833,-0.55,44.6,26.0
2,DAH,356,4230,-2,7.9,0.5,0.4,45.0,0.0,0.051,0.039,0.6,,,,9.2,9.1,0.29,,0.162,0.2,16.4,0.106,-0.364,-0.561,2.321,2.98,-0.6,42.5,36.0
3,SGH,307,24800,0,34.3,0.3,1.7,128.8,0.0,0.051,0.047,,,,,10.2,10.2,0.418,,0.329,0.0,0.0,-0.11,-0.09,-0.081,0.091,-0.724,-0.7,29.3,52.0
4,EIN,119,2614,-1,-37.0,0.1,0.2,-26.1,0.0,-0.007,-0.002,,,,,1.3,1.3,,,,0.4,-20.9,,-0.292,,-0.286,,,43.3,86.0
5,DLD,84,9000,0,-24.1,0.7,1.3,,0.0,-0.051,-0.018,-0.1,,,,0.6,0.6,0.122,,-0.164,1.3,27.1,,-0.248,,-0.155,,,0.0,54.0
