,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,PGI,3005,27100,1,14.8,-0.4,1.7,-6.0,0.044,0.116,0.031,,,,,1.1,1.1,,,,0.0,0.0,0.099,,1.321,,-0.137,0.04,56.2,65.0
1,PVI,12181,52000,4,14.3,9.2,1.6,-20.6,0.0,0.112,0.034,,,,,1.2,1.2,,,,0.0,-0.2,0.108,,-0.373,,0.077,0.05,68.1,77.0
2,PTI,3280,40800,4,-9.3,0.0,1.8,-15.0,0.0,-0.177,-0.041,,,,,1.1,1.1,,,,0.0,0.0,,,,,0.112,0.098,69.6,60.0
3,BIC,3237,27600,-2,10.3,-0.5,1.3,-6.1,0.0,0.123,0.05,,,,,1.4,1.4,,,,0.0,0.0,0.177,,1.412,,0.037,0.142,59.2,59.0
4,MIG,2631,16000,-1,16.5,-0.6,1.4,-4.8,0.0,0.088,0.021,,,,,1.0,1.0,,,,0.0,0.0,0.292,,-0.519,,-0.079,0.3,60.7,70.0
5,BMI,2587,23600,-1,8.9,0.5,1.1,-19.7,0.0,0.123,0.041,,,,,1.4,1.4,,,,0.0,0.0,0.123,,-0.177,,0.155,0.05,35.7,30.0
6,ABI,1614,32021,-3,7.3,-0.4,1.2,-3.4,0.0,0.169,0.064,,,,,1.6,1.6,,,,0.0,0.0,0.116,,-0.234,,-0.037,0.15,43.2,32.0
7,AIC,1001,10011,-1,49.8,2.1,0.9,-3.1,0.0,0.019,0.006,,,,,1.2,1.2,,,,0.0,0.0,,,,,,,40.9,35.0
8,BLI,714,11900,0,8.1,1.3,1.0,-0.5,0.0,0.119,0.037,,,,,1.3,1.3,,,,0.0,0.0,0.319,,,,0.033,0.059,60.6,64.0
