,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,DNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,DSD,768,24700,0,37.6,,3.1,14.0,0.0,0.087,0.035,-2.7,,,,0.2,0.2,,,,1.3,4.2,,,,-0.893,,,33.4,23.0
2,DSN,712,58900,-1,6.6,0.0,2.8,5.2,0.025,0.499,0.446,,,,,8.3,8.2,0.359,,0.424,0.0,0.0,0.039,0.034,-0.798,-0.753,-0.217,-0.25,67.6,84.0
3,RIC,445,6329,1,-7.4,0.2,0.7,-53.1,0.0,-0.09,-0.067,-9.1,,,,0.2,0.2,,,,0.2,-11.3,,-0.093,,-0.552,-0.23,0.01,46.3,56.0
4,KLF,132,800,0,-1.5,0.0,0.1,-5.8,0.0,-0.053,-0.038,-5.7,,,,3.1,3.0,0.088,,,0.3,-4.8,,-0.185,,-0.701,1.066,0.02,33.5,19.0
5,GTT,21,1700,0,-0.4,-0.2,-0.1,-36.0,0.0,0.186,-0.227,-0.5,,,,0.0,0.0,0.174,,-9.03,-0.7,-32.3,,,,-0.356,,,6.5,
