,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,TST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,CMG,6009,39900,-5,19.9,0.7,2.5,10.9,0.0,0.131,0.047,5.2,,,,1.3,1.2,0.174,,0.048,0.5,2.0,0.117,0.092,0.466,0.264,0.126,0.1,44.5,44.0
2,UNI,139,8900,2,-125.2,0.0,0.9,-581.6,0.0,-0.007,-0.003,,,,,0.4,0.4,1.0,,0.064,1.5,-216.4,-0.233,-0.553,,,,,49.2,48.0
