,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,VKC,21,1100,-2,-0.1,0.0,3.5,-1.8,0.0,-1.931,-0.437,-0.7,,,,1.4,1.3,0.094,,,58.7,-3.9,,-0.249,,-0.591,,,38.1,6.0
1,DRC,2602,21900,0,8.4,1.4,1.4,8.1,0.023,0.167,0.094,16.5,,,,1.6,0.5,0.161,,0.073,0.4,1.5,0.131,0.059,0.062,-0.176,-0.013,0.05,45.7,46.0
2,CSM,1383,13350,-1,17.5,0.2,1.1,8.3,0.0,0.061,0.019,2.1,,,,1.1,0.4,0.115,,0.024,1.8,4.9,0.076,0.086,0.285,-0.19,0.877,0.05,35.5,24.0
3,SRC,631,22500,1,22.8,-0.7,1.4,14.7,0.0,0.064,0.022,-1.6,,,,1.0,0.4,0.11,,,0.8,5.5,-0.041,-0.004,,-0.091,0.903,0.5,53.5,72.0
