,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,MTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ATS,42,11900,0,51.6,0.1,1.0,16.7,0.0,0.019,0.015,-99198.1,,,,2.5,2.5,0.045,,0.007,0.0,0.4,-0.03,-0.1,-0.448,0.087,,,0.1,
