,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,TTD,1180,75900,1,12.8,0.0,4.3,9.7,0.0,0.375,0.303,,,,,2.7,2.1,0.223,,0.113,0.0,0.0,0.079,0.059,-0.303,-0.087,0.062,0.13,56.0,78.0
1,TNH,1904,36700,0,13.5,0.4,2.1,9.8,0.0,0.166,0.105,6.6,,,,0.7,0.6,0.474,,0.341,0.5,2.0,0.102,0.117,-0.035,-0.041,0.066,0.05,47.8,39.0
