,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,HTM,3925,17844,1,-175.6,-0.3,1.8,-22728.9,0.0,-0.01,-0.007,-0.6,,,,3.2,3.0,0.323,,,0.2,-2532.5,,-0.372,,0.085,-0.981,-0.4,55.0,51.0
2,BTT,379,28050,0,15.6,0.0,1.0,8.8,0.0,0.067,0.051,,,,,4.8,3.8,0.525,,0.14,0.0,0.0,-0.141,-0.146,-0.213,0.176,1.127,0.05,30.4,80.0
3,KGM,203,8000,0,39.3,-0.6,0.8,10.5,0.0,0.019,0.005,3.1,,,,1.1,0.8,0.163,,0.0,2.4,8.3,-0.285,0.059,-0.851,0.317,0.87,0.01,41.6,
4,CMV,174,9600,0,7.3,-0.5,0.7,15.7,0.052,0.098,0.05,-0.8,,,,1.6,0.7,0.043,,0.002,0.5,7.0,0.009,0.011,0.494,0.038,0.743,0.055,51.3,50.0
5,PIT,59,4160,-1,18.7,-0.1,0.5,8.5,0.0,0.027,0.011,0.9,,,,1.3,0.7,0.122,,,1.1,6.1,,-0.178,,0.094,,,39.5,64.0
6,THS,35,13000,0,10.2,-1.2,0.9,5.9,0.0,0.086,0.048,5.7,,,,1.5,0.5,0.124,,0.029,0.4,2.0,0.047,-0.014,1.308,0.128,,,47.2,
7,TOP,28,1102,-1,-35.4,0.4,0.2,-29.5,0.0,-0.005,-0.005,,,,,10.6,10.6,0.053,,,0.0,0.0,,-0.424,,-0.905,,,6.2,
8,HTT,21,1068,0,-1.8,0.0,0.2,-10.6,0.0,-0.082,-0.052,0.1,,,,0.4,0.4,0.404,,,0.2,-6.3,,-0.427,,4.49,,,44.5,
