,ticker,marcap,price,numberOfDays,priceToEarning,peg,priceToBook,valueBeforeEbitda,dividend,roe,roa,ebitOnInterest,bookValuePerShare,interestMargin,badDebtPercentage,currentPayment,quickPayment,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnEbitda,income5year,sale5year,income1quarter,sale1quarter,nextIncome,nextSale,rsi,rs
0,NST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,CLC,903,34450,-5,6.4,1.7,1.1,4.3,0.044,0.174,0.115,19.5,,,,2.5,0.6,0.16,,0.067,0.3,0.8,0.057,0.047,0.064,0.134,-0.065,0.05,42.5,49.0
2,HJC,118,9200,0,15.6,-0.3,0.7,8.0,0.0,0.047,0.036,4.4,,,,3.2,2.6,0.146,,0.004,0.0,0.1,,0.053,-0.605,-0.326,,,76.1,
3,VTJ,32,2800,0,11.9,0.0,0.3,-39.8,0.0,0.029,0.025,4.2,,,,13.3,13.3,,,,0.0,-7.9,-0.047,,,,,,39.6,
