,Open,High,Low,Close,Volume,TradingDate
0,24920.0,25175.0,25175.0,25175.0,500,2006-12-27
1,22372.0,25175.0,25175.0,25175.0,100,2006-12-28
2,22372.0,27941.0,27941.0,25175.0,0,2006-12-29
3,22372.0,27941.0,27941.0,25175.0,0,2007-01-02
4,22372.0,27941.0,27941.0,25175.0,0,2007-01-03
5,22372.0,27941.0,27941.0,25175.0,0,2007-01-04
6,22372.0,27941.0,27941.0,25175.0,0,2007-01-05
7,20389.0,20418.0,20418.0,20418.0,100,2007-01-08
8,18124.0,18379.0,18379.0,18379.0,100,2007-01-09
9,16425.0,16566.0,16566.0,16566.0,1100,2007-01-10
10,16991.0,16991.0,16991.0,16991.0,900,2007-01-11
11,16991.0,17076.0,16935.0,16991.0,1500,2007-01-12
12,16991.0,16935.0,16935.0,16991.0,0,2007-01-15
13,16991.0,16991.0,16991.0,17048.0,0,2007-01-16
14,16991.0,16991.0,16991.0,17048.0,0,2007-01-17
15,15575.0,15575.0,15575.0,15575.0,500,2007-01-18
16,15858.0,17730.0,16548.0,16991.0,4500,2007-01-19
17,17274.0,16991.0,16991.0,16991.0,1300,2007-01-22
18,17274.0,17358.0,16966.0,17274.0,9800,2007-01-23
19,16991.0,17559.0,17387.0,17416.0,4500,2007-01-24
20,16991.0,16991.0,16991.0,16991.0,400,2007-01-25
21,16425.0,16425.0,16425.0,16425.0,1000,2007-01-26
22,16425.0,16425.0,16425.0,16425.0,0,2007-01-29
23,15575.0,15915.0,15631.0,15858.0,2000,2007-01-30
24,16991.0,17279.0,16415.0,16991.0,1500,2007-01-31
25,16708.0,17279.0,17279.0,16991.0,0,2007-02-01
26,18124.0,19979.0,16932.0,18379.0,7600,2007-02-02
27,16991.0,16480.0,15930.0,16425.0,5100,2007-02-05
28,16991.0,18081.0,16690.0,17274.0,11500,2007-02-06
29,17557.0,19550.0,18033.0,18549.0,14000,2007-02-07
30,19257.0,19309.0,18754.0,19115.0,7700,2007-02-08
31,18973.0,19022.0,17344.0,18379.0,4100,2007-02-09
32,20389.0,20134.0,19799.0,20106.0,4000,2007-02-12
33,20389.0,20672.0,20672.0,20672.0,500,2007-02-13
34,21239.0,20949.0,19831.0,20446.0,2700,2007-02-14
35,19823.0,19652.0,19371.0,19540.0,1400,2007-02-15
36,19540.0,19540.0,19540.0,19540.0,100,2007-02-26
37,19257.0,19455.0,19313.0,19398.0,1000,2007-02-27
38,19257.0,19086.0,18805.0,18973.0,800,2007-02-28
39,19540.0,19709.0,19427.0,19540.0,14700,2007-03-01
40,20389.0,19873.0,19484.0,19540.0,2800,2007-03-02
41,19823.0,20503.0,19934.0,20389.0,5400,2007-03-05
42,20672.0,20645.0,20502.0,20531.0,3000,2007-03-06
43,22372.0,22183.0,20141.0,20672.0,8100,2007-03-07
44,22938.0,22995.0,22995.0,22995.0,5700,2007-03-08
45,25203.0,25288.0,25288.0,25288.0,2100,2007-03-09
46,27752.0,27809.0,27809.0,27809.0,6700,2007-03-12
47,30584.0,27234.0,22342.0,25090.0,6600,2007-03-13
48,26903.0,25357.0,23916.0,25090.0,2200,2007-03-14
