,Open,High,Low,Close,Volume,TradingDate
0,4282.0,0.0,0.0,4300.0,0,2009-11-10
1,4282.0,4282.0,4282.0,4300.0,10,2009-11-11
2,4282.0,4282.0,4282.0,4300.0,0,2009-11-12
3,4282.0,4282.0,4282.0,4300.0,145,2009-11-13
4,4710.0,4710.0,4710.0,4700.0,10,2009-11-16
5,4710.0,4710.0,4710.0,4700.0,0,2009-11-17
6,4710.0,4710.0,4710.0,4700.0,0,2009-11-18
7,4094.0,4094.0,4094.0,4100.0,0,2009-11-23
8,3597.0,3597.0,3597.0,3600.0,0,2009-11-26
9,3597.0,3597.0,3597.0,3600.0,11000,2009-11-30
10,3597.0,3597.0,3597.0,3600.0,0,2009-12-02
11,3597.0,3597.0,3597.0,3600.0,0,2009-12-09
12,3597.0,3597.0,3597.0,3600.0,0,2009-12-15
13,3597.0,3597.0,3597.0,3600.0,0,2009-12-23
14,3237.0,3237.0,3237.0,3200.0,4000,2010-01-05
15,2946.0,2946.0,2569.0,2600.0,1020,2010-01-11
16,2683.0,2683.0,2441.0,2600.0,25000,2010-01-13
17,2655.0,2655.0,2655.0,2700.0,618,2010-01-14
18,2655.0,2655.0,2655.0,2700.0,0,2010-01-26
19,2655.0,2655.0,2655.0,2700.0,0,2010-01-27
20,2426.0,2426.0,2183.0,2300.0,140,2010-02-05
21,2774.0,2861.0,2774.0,2800.0,4000,2010-03-01
22,2604.0,2604.0,2604.0,2600.0,550,2010-03-02
23,2826.0,2826.0,2826.0,2800.0,2000,2010-03-03
24,2826.0,2826.0,2826.0,2800.0,0,2010-03-04
25,2912.0,2912.0,2912.0,2900.0,3000,2010-03-05
26,3152.0,3152.0,3152.0,3200.0,20,2010-03-08
27,3152.0,3152.0,3152.0,3200.0,0,2010-03-09
28,2997.0,2997.0,2997.0,3000.0,3000,2010-03-10
29,2912.0,2912.0,2912.0,2900.0,3000,2010-03-11
30,3169.0,3169.0,3169.0,3200.0,10,2010-03-12
31,3425.0,3425.0,3425.0,3400.0,10,2010-03-15
32,3083.0,3083.0,3083.0,3100.0,3000,2010-03-16
33,3169.0,3169.0,3086.0,3200.0,132,2010-03-17
34,3083.0,3083.0,3083.0,3100.0,500,2010-03-18
35,3083.0,3083.0,3083.0,3100.0,0,2010-03-19
36,3083.0,3083.0,3083.0,3100.0,0,2010-03-22
37,3392.0,3392.0,3392.0,3400.0,100,2010-03-23
38,3392.0,3392.0,3392.0,3400.0,0,2010-03-24
39,3682.0,3682.0,3682.0,3700.0,10,2010-03-26
40,3682.0,3682.0,3682.0,3700.0,0,2010-03-29
41,3323.0,2998.0,2998.0,3300.0,100,2010-03-30
42,3323.0,3323.0,3323.0,3300.0,0,2010-03-31
43,2997.0,2997.0,2997.0,3000.0,10,2010-04-01
44,2997.0,2997.0,2997.0,3000.0,0,2010-04-02
45,2773.0,2931.0,2773.0,2900.0,2392,2010-04-05
46,2518.0,2518.0,2518.0,2500.0,40,2010-04-06
47,2758.0,2758.0,2741.0,2800.0,5990,2010-04-07
48,2758.0,2758.0,2758.0,2800.0,0,2010-04-08
49,2758.0,2758.0,2758.0,2800.0,1214,2010-04-09
50,2758.0,2758.0,2758.0,2800.0,0,2010-04-12
51,2980.0,2980.0,2912.0,2900.0,4000,2010-04-13
52,3200.0,3345.0,3250.0,3300.0,4457,2010-04-14
53,3200.0,3413.0,3110.0,3300.0,29205,2010-04-15
54,3288.0,3288.0,3288.0,3300.0,3600,2010-04-16
55,3135.0,3186.0,3102.0,3200.0,1610,2010-04-19
56,3169.0,3169.0,3169.0,3200.0,0,2010-04-20
57,3169.0,3169.0,3169.0,3200.0,0,2010-04-21
58,3169.0,3169.0,3169.0,3200.0,0,2010-04-22
59,3169.0,3169.0,3169.0,3200.0,0,2010-04-26
60,3169.0,3169.0,3169.0,3200.0,0,2010-04-27
61,3169.0,3169.0,3169.0,3200.0,590,2010-04-28
